c,10,0.194878
python,10,0.006495652000000018
c,10,0.198397
python,10,0.012594303000000029
c,10,0.183155
python,10,0.008560069999999975
c,10,0.246872
python,10,0.008563793000000042
c,10,0.314428
python,10,0.011813937999999968
c,10,0.222029
python,100,0.010020132000000015
c,100,0.314869
python,100,0.009234409000000054
c,100,0.213145
python,100,0.009349176999999986
c,100,0.322564
python,100,0.011786909999999984
c,100,0.322036
python,100,0.006004537000000032
c,100,0.346466
python,100,0.009382857999999994
c,100,0.190764
python,1000,0.04196644499999996
c,1000,0.278631
python,1000,0.03376148400000001
c,1000,0.196791
python,1000,0.03815014700000002
c,1000,0.282696
python,1000,0.030384248000000003
c,1000,0.106350
python,1000,0.03391723799999996
c,1000,0.259165
python,1000,0.037975791000000036
c,1000,0.274258
python,10000,1.511674942
c,10000,0.406560
python,10000,1.6646025119999999
c,10000,0.350612
python,10000,1.6033453089999998
c,10000,0.334496
python,10000,1.497413936
c,10000,0.550527
python,10000,1.676629848
c,10000,0.314963
python,10000,1.500367159
c,10000,0.287389
python,10,0.008542676999999999
c,10,python,10,0.010303740000000006
c,10,python,10,0.012483091999999973
c,10,0.230955
python,10,0.008620291000000002
c,10,0.302428
python,10,0.004561182999999969
c,10,0.170523
python,10,0.004585549999999994
c,10,0.286786
python,10,0.004599747000000043
c,10,0.342573
python,10,0.004571168999999986
c,10,0.190485
python,100,0.009302876000000015
c,100,0.146404
python,100,0.008986649999999985
c,100,0.254438
python,100,0.010107507999999987
c,100,0.359982
python,100,0.009360698
c,100,0.282875
python,100,0.010052196999999985
c,100,0.214776
python,100,0.006049385000000018
c,100,0.398624
python,1000,0.03639102999999999
c,1000,0.286054
python,1000,0.03430711399999997
c,1000,0.142770
python,1000,0.02811525399999998
c,1000,0.181023
python,1000,0.032637698999999964
c,1000,0.254121
python,1000,0.04270886099999999
c,1000,0.162879
python,1000,0.033920987000000014
c,1000,0.254941
python,10000,1.54219148
c,10000,0.370841
python,10000,1.55893756
c,10000,0.510486
python,10000,1.5683869890000002
c,10000,0.382069
python,10000,1.532881848
c,10000,0.310523
python,10000,1.576873974
c,10000,0.256253
python,10000,1.4848432690000002
c,10000,0.453964
python,100000,119.99569846300001
c,100000,7.506519
python,100000,
